ch4,ch5,ch3
-0.005105,-0.019576,-0.003005
-0.004533,-0.020481,-0.003013
-0.004834,-0.019546,-0.001847
-0.005198,-0.016591,-0.000254
-0.00368,-0.013386,-0.000435
-0.002232,-0.01272,-0.001308
-0.002733,-0.013468,-0.001526
-0.002849,-0.013909,-0.000877
-0.002523,-0.014932,-0.000852
-0.002029,-0.016635,-0.000951
6.8e-05,-0.018958,-0.002698
0.00122,-0.018158,-0.003794
-3.4e-05,-0.014828,-0.004007
-0.000313,-0.01389,-0.003332
0.000218,-0.014245,-0.002658
0.000682,-0.013138,-0.001914
0.00024,-0.011023,-0.002379
-0.001278,-0.010409,-0.003293
-0.002348,-0.010776,-0.003532
-0.002785,-0.010641,-0.003109
-0.002859,-0.010868,-0.002879
-0.002526,-0.011398,-0.002364
-0.000789,-0.012618,-0.002008
0.000659,-0.013525,-0.001618
-0.001365,-0.012582,-0.001367
-0.003469,-0.010434,-0.00213
-0.002472,-0.008559,-0.001633
-0.001331,-0.008834,-0.000968
-0.000525,-0.009633,-0.001584
2.5e-05,-0.010537,-0.001543
-5e-05,-0.010383,-0.00055
0.00031,-0.009012,-0.000278
0.001408,-0.009338,-0.000864
0.001829,-0.01299,-0.001713
0.003077,-0.016698,-0.003403
0.002867,-0.017125,-0.004191
0.001118,-0.014943,-0.003793
0.00034,-0.015181,-0.002974
-0.001086,-0.016989,-0.004028
-0.003003,-0.01849,-0.004803
-0.004637,-0.019217,-0.003248
-0.00514,-0.019635,-0.001583
-0.00401,-0.019382,2.2e-05
-0.001991,-0.018636,0.002331
-0.001628,-0.018856,0.003688
-0.002706,-0.018761,0.002874
-0.003984,-0.016453,0.001966
-0.003745,-0.014749,0.002297
-0.003536,-0.014446,0.002507
-0.003687,-0.013558,0.002831
-0.003494,-0.012371,0.002145
-0.001413,-0.010267,0.002002
0.001018,-0.008595,0.002856
0.002185,-0.007944,0.003303
0.000965,-0.009005,0.002915
8e-06,-0.010788,0.002681
-0.000262,-0.012028,0.002851
0.000613,-0.011832,0.002224
0.00141,-0.01017,0.001961
-4.9e-05,-0.008004,0.001108
-0.003072,-0.006128,0.000121
-0.003683,-0.006645,-0.00108
-0.001851,-0.007222,-0.002186
-0.00126,-0.007201,-0.002587
-0.00262,-0.007104,-0.00365
-0.004119,-0.007268,-0.004657
-0.003022,-0.006641,-0.006451
-0.000203,-0.006099,-0.008901
0.001174,-0.00629,-0.009925
0.000483,-0.007673,-0.009472
-0.000764,-0.010883,-0.009234
-0.002066,-0.013141,-0.008783
-0.002273,-0.01162,-0.007571
-0.001362,-0.009402,-0.008439
-0.001027,-0.011298,-0.009182
-0.000523,-0.013194,-0.006972
-0.001568,-0.013202,-0.00574
-0.003262,-0.011602,-0.006671
-0.00355,-0.012025,-0.007878
-0.00184,-0.013259,-0.008296
-0.001171,-0.013651,-0.006779
-0.002392,-0.014841,-0.004247
-0.003509,-0.015927,-0.002375
-0.004048,-0.017097,-0.002121
-0.003247,-0.018469,-0.00267
-0.001627,-0.020848,-0.002144
-0.002473,-0.022959,-0.001328
-0.005992,-0.024326,-0.000886
-0.008717,-0.023738,-0.000223
-0.007228,-0.020984,0.000171
-0.004334,-0.017177,0.000728
-0.001806,-0.015504,0.001464
-0.001354,-0.014873,0.001099
-0.0007,-0.014347,0.000346
-0.000637,-0.013711,-0.001396
-0.00096,-0.01381,-0.002943
-0.000404,-0.013155,-0.004733
-0.000968,-0.011451,-0.007192
-0.00351,-0.011475,-0.008895
-0.004294,-0.011866,-0.008612
-0.003504,-0.01029,-0.007438
-0.002623,-0.008851,-0.006472
-0.001219,-0.008415,-0.006056
0.000336,-0.007522,-0.005454
0.000627,-0.006779,-0.003308
-5.8e-05,-0.005838,-0.004495
-0.001125,-0.00567,-0.005881
-0.000853,-0.005979,-0.005869
0.001329,-0.007431,-0.005881
0.003152,-0.008541,-0.005305
0.004334,-0.009458,-0.003499
0.004796,-0.010951,-0.002616
0.005936,-0.012529,-0.003281
0.009232,-0.01279,-0.002999
0.010513,-0.012903,-0.002431
0.006537,-0.013076,-0.003118
0.002364,-0.012427,-0.003532
0.002169,-0.011752,-0.002118
0.001824,-0.014372,-0.001075
-0.001047,-0.017469,0.001097
-0.003561,-0.019846,0.003481
-0.003953,-0.021395,0.003333
-0.005316,-0.021896,0.000582
-0.006038,-0.021814,-0.000571
-0.00414,-0.020861,0.001514
-0.002531,-0.019193,0.003247
-0.002665,-0.018136,0.002779
-0.003956,-0.018231,0.001838
-0.003592,-0.019486,0.001229
-0.000313,-0.019963,0.000372
0.000465,-0.019273,-0.000332
-0.001074,-0.018186,-9.2e-05
-0.001374,-0.015271,0.000376
-0.000941,-0.012083,-0.000379
-0.001772,-0.012137,-0.000899
-0.0046,-0.01394,-0.000532
-0.008476,-0.014375,-0.000339
-0.01044,-0.013114,0.000689
-0.008876,-0.012167,0.002034
-0.005548,-0.012153,0.001765
-0.003474,-0.012773,0.000466
-0.002776,-0.011644,-0.001255
-0.002825,-0.010325,-0.002755
-0.00287,-0.01024,-0.002517
-0.002738,-0.010584,-0.002283
-0.001383,-0.010621,-0.003444
-0.000412,-0.009681,-0.002583
-0.000483,-0.008502,-0.000756
-0.00165,-0.007492,-0.001596
-0.002982,-0.008574,-0.005134
-0.003506,-0.011197,-0.00586
-0.002751,-0.012849,-0.003512
-0.002385,-0.013482,-0.001464
-0.002909,-0.012482,-0.000876
-0.003002,-0.011809,-0.000846
-0.00408,-0.014576,0.000356
-0.004181,-0.016877,0.003399
-0.001759,-0.014563,0.006956
0.001318,-0.013515,0.008666
0.002209,-0.016134,0.006339
0.001567,-0.018935,0.003594
0.000935,-0.020868,0.00275
0.000385,-0.021644,0.001897
0.000553,-0.02067,0.00013
0.000189,-0.020417,-0.00159
-0.00189,-0.020649,-0.003543
-0.002082,-0.020406,-0.005197
-0.00134,-0.019663,-0.005271
-0.000305,-0.019893,-0.004071
0.001986,-0.019516,-0.003695
0.00354,-0.017289,-0.003201
0.002259,-0.014297,-0.000855
-0.001114,-0.012268,0.00117
-0.002945,-0.011086,0.002189
-0.00332,-0.009504,0.002274
-0.003957,-0.008318,0.0024
-0.004793,-0.008033,0.001433
-0.005388,-0.007969,-0.000183
-0.004661,-0.008014,-0.001836
-0.003989,-0.007784,-0.001509
-0.003968,-0.0073,0.000476
-0.004726,-0.00695,-0.000756
-0.004259,-0.007173,-0.002971
-0.00292,-0.006259,-0.001895
-0.003196,-0.005562,-0.00077
-0.003765,-0.006364,-0.003508
-0.002563,-0.005959,-0.006247
-0.001055,-0.004702,-0.006329
-0.00021,-0.004524,-0.006774
-0.00103,-0.005753,-0.008085
-0.00208,-0.006701,-0.008079
-0.001175,-0.00698,-0.006506
0.000627,-0.006729,-0.005125
0.000691,-0.006904,-0.00533
-0.001044,-0.008606,-0.005548
-0.002239,-0.009927,-0.004961
-0.0028,-0.009601,-0.005493
-0.001198,-0.01024,-0.006203
-0.000174,-0.012114,-0.006106
-0.000645,-0.012744,-0.004327
-0.001063,-0.014032,-0.002042
8e-06,-0.016605,-0.001751
2.9e-05,-0.019699,-0.002542
-0.001899,-0.021435,-0.00255
-0.003689,-0.021806,-0.001495
-0.00283,-0.021067,-4e-05
-0.001044,-0.020636,0.000386
-0.000444,-0.020655,-0.000278
-0.001813,-0.021045,-0.001328
-0.001613,-0.021308,-0.000317
0.001092,-0.020985,0.001764
0.003083,-0.019949,0.000616
0.000632,-0.018884,-0.001292
-0.002924,-0.018182,-0.002297
-0.003229,-0.017269,-0.003034
-0.000704,-0.015847,-0.003572
0.000488,-0.01452,-0.004382
-0.001567,-0.013217,-0.005925
-0.0032,-0.011204,-0.005998
-0.003129,-0.009406,-0.003425
-0.002004,-0.00865,-0.001129
-0.002092,-0.00987,-0.001573
-0.003299,-0.010233,-0.000718
-0.003241,-0.007768,0.001678
-0.001491,-0.006368,0.001171
-0.001964,-0.007992,-0.002672
-0.002968,-0.009074,-0.004804
-0.001279,-0.008385,-0.00417
0.00081,-0.009477,-0.003189
-0.000711,-0.011415,-0.003518
-0.003071,-0.012985,-0.006139
-0.002346,-0.015328,-0.006183
-0.00109,-0.017202,-0.004752
-0.001531,-0.015851,-0.004636
-0.001824,-0.01381,-0.006113
0.000584,-0.013984,-0.006815
0.002542,-0.015576,-0.005252
0.001534,-0.017724,-0.003254
0.00049,-0.01825,-0.001174
-0.000709,-0.017227,-0.000903
-0.00228,-0.016855,-0.001426
-0.002877,-0.018617,-0.001087
-0.00283,-0.020633,-0.001405
-0.003558,-0.019766,-0.001232
-0.004668,-0.017227,-0.000122
-0.003963,-0.017294,0.001235
-0.002743,-0.018162,0.003462
-0.002542,-0.018657,0.005953
-0.001454,-0.019572,0.00498
-0.000341,-0.020243,0.000546
-0.001073,-0.019837,-0.001575
-0.0007,-0.018475,-0.002338
-0.000674,-0.018322,-0.002374
-0.003431,-0.018759,-0.002555
-0.004491,-0.018121,-0.003236
-0.003489,-0.015974,-0.004814
-0.002372,-0.013095,-0.005862
-0.002799,-0.012334,-0.005844
-0.003675,-0.011894,-0.004438
-0.003091,-0.010727,-0.003678
-0.002271,-0.009897,-0.004265
-0.002329,-0.009123,-0.003404
-0.001646,-0.007389,-0.001125
-0.001531,-0.006311,-0.000358
-0.001651,-0.006204,-0.000351
-0.000876,-0.006576,0.000317
-0.001261,-0.00747,-0.000773
-0.00208,-0.009444,-0.003177
-0.001014,-0.008464,-0.004885
8.9e-05,-0.007163,-0.00586
-0.001401,-0.007253,-0.007029
-0.004251,-0.007313,-0.005838
-0.006073,-0.00677,-0.002797
-0.006359,-0.006757,-0.000761
-0.005011,-0.006999,-0.0007
-0.004552,-0.00796,-0.000699
-0.003657,-0.009366,-0.000539
-0.000447,-0.009879,-0.000803
0.000195,-0.010237,0.000152
-0.00345,-0.012346,0.00019
-0.006719,-0.013474,-0.001878
-0.007687,-0.012646,-0.001672
-0.006764,-0.012254,0.000179
-0.005822,-0.012314,0.002596
-0.003623,-0.01309,0.003554
-0.002536,-0.016011,0.001898
-0.004283,-0.018556,-0.001022
-0.005782,-0.018297,-0.00262
-0.004246,-0.017712,-0.001376
-0.001392,-0.017215,-0.002053
0.000223,-0.015634,-0.003554
-0.000487,-0.015438,-0.002876
-0.001176,-0.01632,-0.002162
-0.001787,-0.017321,-0.001224
-0.002438,-0.01738,-0.000316
-0.002028,-0.015501,-0.000547
-0.000824,-0.012709,-0.002243
0.000551,-0.011918,-0.002939
0.00037,-0.013068,-0.002119
-0.000298,-0.013946,-0.002486
0.000463,-0.013156,-0.003348
0.003577,-0.011407,-0.003162
0.006674,-0.009873,-0.00238
0.006345,-0.007853,-0.001032
0.003439,-0.005851,-0.000846
0.000489,-0.005199,-0.001167
0.000592,-0.004229,-0.001282
0.001394,-0.004721,-0.002554
0.000784,-0.006029,-0.003163
0.000782,-0.006935,-0.004627
0.001899,-0.008513,-0.005967
0.0025,-0.010824,-0.005994
0.002709,-0.01338,-0.004859
0.001647,-0.014262,-0.003688
7.5e-05,-0.014049,-0.003035
-0.000477,-0.013926,-0.002097
-0.000759,-0.015027,-0.002402
-0.002194,-0.016312,-0.004291
-0.002015,-0.01565,-0.00487
-0.002775,-0.014914,-0.002779
-0.004795,-0.014443,-0.000946
-0.003856,-0.014396,-0.000542
-0.001413,-0.014666,-0.002038
-0.002022,-0.015711,-0.003959
-0.004291,-0.015962,-0.004673
-0.005056,-0.017,-0.003952
-0.003925,-0.018379,-0.002884
-0.001728,-0.020218,-0.001814
0.00094,-0.02076,-0.001284
0.003618,-0.018941,-0.000516
0.00464,-0.016764,0.000654
0.003137,-0.013339,-0.000234
0.001024,-0.01226,-0.001521
-0.000514,-0.013528,-0.002813
-0.000245,-0.014846,-0.002039
0.001308,-0.013817,0.001032
0.001761,-0.012262,0.001422
0.001002,-0.01243,0.001035
-0.000338,-0.012542,0.00111
-0.001108,-0.011465,0.00033
-0.001954,-0.011047,0.000614
-0.003201,-0.012019,0.001075
-0.003264,-0.011563,-0.000738
-0.004019,-0.0096,-0.003379
-0.003741,-0.007455,-0.004617
-0.003057,-0.006883,-0.00485
-0.003549,-0.00849,-0.004192
-0.004559,-0.010896,-0.003662
-0.004814,-0.010491,-0.003785
-0.005162,-0.008119,-0.004809
-0.003746,-0.007896,-0.004772
-0.000625,-0.010432,-0.004783
0.002409,-0.011824,-0.003992
0.002161,-0.012778,-0.001873
-0.000441,-0.011739,-0.001275
-0.001166,-0.011834,-0.002203
-0.001128,-0.013833,-0.001883
-0.003747,-0.013398,-0.000664
-0.007291,-0.012343,0.000411
-0.00907,-0.012906,0.000521
-0.005411,-0.015097,-0.000207
-0.004112,-0.016936,-0.000414
-0.007134,-0.017007,0.000206
-0.008984,-0.017648,0.001071
-0.007713,-0.018981,0.000789
-0.006844,-0.019325,-0.000262
-0.007824,-0.02008,-0.001028
-0.007799,-0.0199,-0.000368
-0.005266,-0.018983,0.001491
-0.002831,-0.016884,0.001827
-0.001941,-0.015065,0.000163
0.00068,-0.014906,-0.001344
0.002142,-0.014952,-0.002815
0.00042,-0.012869,-0.002124
-0.001896,-0.011592,-0.000704
-0.002014,-0.011261,0.000761
-0.000461,-0.009615,0.00192
-0.00028,-0.009217,0.00186
-3.2e-05,-0.010794,0.000483
-0.000315,-0.012134,-0.000975
-0.001582,-0.013604,-0.001894
-0.002603,-0.013836,-0.003013
-0.003089,-0.012076,-0.004478
-0.003969,-0.0101,-0.004987
-0.004341,-0.00889,-0.005473
-0.004362,-0.00918,-0.00584
-0.004533,-0.009079,-0.004715
-0.004147,-0.008114,-0.004109
-0.003502,-0.006724,-0.002908
-0.003764,-0.005583,-0.001016
-0.005795,-0.005613,-0.000565
-0.006907,-0.006654,-0.001217
-0.004968,-0.007046,-0.002118
-0.001629,-0.007809,-0.000877
0.000625,-0.009201,0.000752
0.001064,-0.009498,0.000182
0.000139,-0.008918,-0.002701
-0.002076,-0.009121,-0.005153
-0.002226,-0.011923,-0.005104
-0.00121,-0.015144,-0.003413
-0.001456,-0.015676,-0.002007
0.000422,-0.017154,-0.001538
0.004472,-0.019168,-0.001855
0.007563,-0.020129,-0.002141
0.008336,-0.020773,-0.003863
0.007687,-0.020964,-0.006142
0.007142,-0.020837,-0.006978
0.006698,-0.019886,-0.005852
0.007807,-0.017635,-0.004096
0.009035,-0.015892,-0.003281
0.007668,-0.015627,-0.001637
0.006505,-0.015593,0.000974
0.00746,-0.015008,0.001647
0.006221,-0.014251,0.000515
0.003042,-0.013671,-0.001588
0.001082,-0.012141,-0.00266
0.000165,-0.011745,-0.003566
-0.001247,-0.012335,-0.003837
-0.001914,-0.012233,-0.004199
-0.002974,-0.010972,-0.004565
-0.004895,-0.009387,-0.005125
-0.005138,-0.008347,-0.004607
-0.003646,-0.008797,-0.004421
-0.002148,-0.009421,-0.005274
-0.002668,-0.009719,-0.005133
-0.004189,-0.010315,-0.004288
-0.00421,-0.010262,-0.004198
-0.004189,-0.009268,-0.004331
-0.004204,-0.010638,-0.003456
-0.004313,-0.010883,-0.002788
-0.004743,-0.01004,-0.002522
-0.004081,-0.010337,-0.002514
-0.003463,-0.011528,-0.001977
-0.003754,-0.011907,-0.00077
-0.004759,-0.012856,-0.00136
-0.005619,-0.015902,-0.004074
-0.005645,-0.019066,-0.00615
-0.005532,-0.019797,-0.006413
-0.006685,-0.018534,-0.004814
-0.008427,-0.017044,-0.002357
-0.010742,-0.018967,-0.001179
-0.010093,-0.021332,-0.001989
-0.007932,-0.021414,-0.004008
-0.005766,-0.019822,-0.004717
-0.0042,-0.019605,-0.004101
-0.00475,-0.020179,-0.003857
-0.006303,-0.01961,-0.003121
-0.00644,-0.019388,-0.001573
-0.004986,-0.019249,-0.001108
-0.005363,-0.017065,-0.001173
-0.005633,-0.014012,-0.001177
-0.004715,-0.012978,-0.001446
-0.003347,-0.013824,-0.000919
-0.000928,-0.015536,0.000453
0.001038,-0.015064,-0.000189
0.00185,-0.013551,-0.000877
0.000134,-0.013331,-0.001235
-0.001681,-0.013586,-0.001252
-0.001627,-0.013438,-3e-06
-0.000368,-0.012811,0.000938
-0.00049,-0.011545,0.000438
-0.001954,-0.00973,-0.000837
-0.003065,-0.007072,-0.002773
-0.004365,-0.004922,-0.004821
-0.005911,-0.005581,-0.005762
-0.00564,-0.006438,-0.00616
-0.006466,-0.005161,-0.005591
-0.007888,-0.005524,-0.004868
-0.008125,-0.006031,-0.004124
-0.006615,-0.005819,-0.002943
-0.00485,-0.007224,-0.001514
-0.004297,-0.010195,-0.001606
-0.004344,-0.011081,-0.001849
-0.003437,-0.009447,-0.001472
-0.00277,-0.009947,-0.000924
-0.002757,-0.012484,-0.001331
-0.001792,-0.014946,-0.002574
0.000514,-0.016095,-0.0024
0.000635,-0.016837,0.001223
-0.002178,-0.016943,0.005443
-0.003003,-0.017928,0.005715
-0.000433,-0.018623,0.004485
0.001661,-0.018602,0.002857
0.0012,-0.017917,-0.000165
-0.001073,-0.015947,-0.001464
-0.003523,-0.014706,-0.000448
-0.000876,-0.014686,0.00047
0.004609,-0.015585,0.000834
0.00874,-0.015771,0.000912
0.012029,-0.015283,0.001262
0.012742,-0.013117,0.001509
0.011806,-0.011588,0.001252
0.011298,-0.012851,-0.000536
0.009696,-0.015405,-0.00332
0.006889,-0.016463,-0.004868
0.004064,-0.01612,-0.004372
0.002228,-0.014139,-0.002133
0.001139,-0.01328,-0.000838
-0.000263,-0.013296,-0.000643
-1.1e-05,-0.012352,0.000204
0.001584,-0.011208,0.000986
0.002429,-0.011067,0.000743
0.001956,-0.010569,-0.000755
0.002679,-0.00827,-0.002736
0.003565,-0.006409,-0.003979
0.001646,-0.006707,-0.003242
-0.000165,-0.007495,-0.00287
0.00095,-0.008503,-0.003821
0.002221,-0.010302,-0.003435
0.003183,-0.011675,-0.00092
0.003133,-0.012542,-0.00035
0.002849,-0.011719,-0.001696
0.002635,-0.010145,-0.003964
0.000816,-0.009886,-0.004996
-0.002295,-0.010242,-0.002344
-0.003809,-0.011207,0.000499
-0.004654,-0.012293,-0.000296
-0.006336,-0.01269,-0.002238
-0.007528,-0.014724,-0.002423
-0.007014,-0.015548,-0.001924
-0.006565,-0.015313,-0.001844
-0.008391,-0.015261,-0.001515
-0.009799,-0.015857,-0.000863
-0.008174,-0.014572,-0.000952
-0.005278,-0.01433,0.000666
-0.003098,-0.013827,0.001946
-0.003094,-0.01422,0.001995
-0.004423,-0.016159,0.001829
-0.006572,-0.016601,0.002619
-0.007165,-0.015345,0.003092
-0.005759,-0.016504,0.000791
-0.005704,-0.018648,-0.001824
-0.00696,-0.019005,-0.003305
-0.007968,-0.017772,-0.004121
-0.006603,-0.016982,-0.005484
-0.004218,-0.015054,-0.007463
-0.004745,-0.013599,-0.00971
-0.006612,-0.013469,-0.010664
-0.006357,-0.012842,-0.008789
-0.004542,-0.012585,-0.005491
-0.003785,-0.012048,-0.002813
-0.002171,-0.011404,-0.0029
0.001825,-0.012142,-0.003581
0.003688,-0.013007,-0.002726
5.1e-05,-0.013028,-0.003289
-0.003994,-0.011621,-0.004607
-0.002985,-0.008113,-0.004297
-0.000364,-0.00584,-0.001719
-0.000995,-0.007884,0.001173
-0.004257,-0.008563,0.001152
-0.005108,-0.008855,0.000566
-0.005019,-0.011017,-0.001707
-0.002303,-0.012786,-0.004988
0.000265,-0.013632,-0.006755
0.000486,-0.014266,-0.005733
-0.001553,-0.013922,-0.004264
-0.003846,-0.013991,-0.003269
-0.00442,-0.014715,-0.001067
-0.003746,-0.01469,0.000699
-0.002978,-0.013922,-0.001034
-0.003151,-0.015396,-0.002708
-0.003672,-0.018516,-0.004298
-0.002487,-0.020077,-0.004999
-0.001619,-0.018306,-0.003895
-0.002734,-0.016917,-0.004198
-0.003517,-0.017397,-0.003675
-0.002635,-0.019961,-0.001853
-0.000754,-0.020978,-0.001852
0.002123,-0.01844,-0.003258
0.003529,-0.015769,-0.002854
0.003521,-0.014617,-0.001131
0.003999,-0.014205,-2.9e-05
0.004323,-0.013443,0.000165
0.00394,-0.013122,-0.000399
0.003237,-0.012623,-0.001436
0.002857,-0.01209,-0.002513
0.00488,-0.009567,-0.004293
0.005189,-0.007414,-0.005239
0.005211,-0.007586,-0.003087
0.005685,-0.007774,-0.001606
0.004453,-0.007885,-0.002221
0.002753,-0.007893,-0.002478
0.001826,-0.007538,-0.002105
0.000826,-0.006528,-0.001781
-0.001346,-0.005035,-0.001069
-0.004652,-0.004535,-0.000958
-0.007323,-0.005891,-0.002783
-0.007862,-0.006812,-0.004676
-0.006931,-0.007843,-0.00455
-0.005644,-0.008579,-0.003492
-0.00406,-0.009,-0.002635
-0.002783,-0.009969,-0.002303
-0.002787,-0.010191,-0.002942
-0.004238,-0.010355,-0.003243
-0.005647,-0.011245,-0.003291
-0.004646,-0.011594,-0.003027
-0.002865,-0.010851,-0.001091
-0.001331,-0.010727,0.001075
-0.0012,-0.011612,0.000803
-0.002506,-0.012183,-1.6e-05
-0.002863,-0.014241,-0.001166
-0.000677,-0.016782,-0.001345
0.003005,-0.018621,-0.000672
0.004263,-0.019193,-0.000503
0.002303,-0.020018,-0.000553
-0.001269,-0.021472,-0.001024
-0.003855,-0.021584,-0.001777
-0.007617,-0.020346,-0.001705
-0.010752,-0.020094,-0.000804
-0.011221,-0.020053,0.000444
-0.010329,-0.01854,0.001571
-0.008775,-0.018246,0.001624
-0.004646,-0.018828,0.001758
-0.000475,-0.017885,0.001439
0.001939,-0.01583,0.000597
0.003166,-0.015293,-0.000623
0.006592,-0.015621,-0.000484
0.008451,-0.015933,0.000337
0.007152,-0.013723,0.002012
0.0061,-0.010238,0.003094
0.006078,-0.008779,0.001067
0.006967,-0.007898,-0.00091
0.005503,-0.008363,-0.001512
0.000628,-0.009648,-0.001695
-0.004666,-0.010651,-0.002585
-0.0069,-0.011155,-0.00455
-0.007235,-0.011237,-0.007027
-0.0072,-0.009118,-0.008267
-0.007544,-0.0067,-0.007929
-0.00854,-0.006554,-0.005212
-0.010277,-0.008259,-0.004167
-0.010535,-0.009107,-0.003817
-0.010273,-0.01052,-0.003409
-0.009177,-0.011446,-0.002779
-0.0071,-0.01088,-0.002487
-0.005619,-0.011182,-0.003545
-0.006246,-0.012077,-0.004799
-0.007561,-0.011375,-0.005276
-0.00796,-0.011731,-0.004865
-0.007131,-0.013879,-0.004332
-0.004852,-0.014014,-0.005009
-0.002413,-0.014239,-0.006696
-0.002838,-0.016189,-0.007685
-0.003141,-0.017271,-0.005825
-0.001974,-0.016346,-0.004041
0.000336,-0.015994,-0.002864
0.002979,-0.018213,-0.002843
0.004877,-0.019987,-0.003087
0.006542,-0.019893,-0.003922
0.007646,-0.020061,-0.004382
0.006501,-0.02104,-0.003814
0.003656,-0.021456,-0.003114
0.001327,-0.019656,-0.002843
-0.000189,-0.016637,-0.003254
-0.000233,-0.015502,-0.004771
0.000931,-0.015148,-0.005979
0.000828,-0.013251,-0.00553
-0.000407,-0.013083,-0.003393
-0.00172,-0.015169,-0.001501
-0.002912,-0.016444,-0.001706
-0.003699,-0.015025,-0.002833
-0.005098,-0.012098,-0.003976
-0.004738,-0.008946,-0.00296
-0.002377,-0.007392,-0.001683
-0.000695,-0.0078,-0.001897
-0.001323,-0.007792,-0.003084
-0.002236,-0.006549,-0.004012
-0.002197,-0.007311,-0.004206
-0.002793,-0.007843,-0.004632
-0.002357,-0.00838,-0.003584
-0.002319,-0.012119,-0.000661
-0.001056,-0.013352,-0.00062
-0.000426,-0.010928,-0.00141
-0.001843,-0.00958,-0.001493
-0.002753,-0.010112,-0.003342
-0.002371,-0.012005,-0.003898
-0.00163,-0.013241,-0.002052
-0.001275,-0.012789,-0.00085
-0.001732,-0.01203,-0.000829
-0.001365,-0.011811,0.000327
-0.000535,-0.012128,0.001112
-0.000467,-0.01312,0.000878
-0.002063,-0.015417,0.001934
-0.005018,-0.016464,0.002843
-0.00553,-0.017747,0.002455
-0.00509,-0.021954,0.001403
-0.0044,-0.023062,0.000738
-0.003697,-0.020403,7.9e-05
-0.002939,-0.018645,-0.000493
-0.001871,-0.01777,0.000377
-0.001265,-0.016322,0.002734
-0.000497,-0.015554,0.004446
-0.000405,-0.016043,0.004209
5e-06,-0.014437,0.003849
-0.00107,-0.011702,0.003327
-0.002821,-0.011703,0.001245
-0.002874,-0.014798,-0.003011
-0.001638,-0.015239,-0.004325
-0.000703,-0.01347,-0.002694
0.000821,-0.010774,-0.001712
0.002256,-0.008284,-0.00263
0.001694,-0.008017,-0.002983
-0.00103,-0.009557,-0.002837
-0.002508,-0.010271,-0.003514
-0.001599,-0.008585,-0.004644
-0.000829,-0.006833,-0.003684
-0.001673,-0.006478,-1.1e-05
-0.003046,-0.006304,0.000772
-0.003511,-0.005622,-0.002165
-0.003204,-0.006175,-0.002242
-0.003533,-0.008202,-0.000989
-0.00364,-0.010278,-0.001725
-0.005033,-0.010509,-0.004394
-0.003063,-0.010107,-0.005319
0.001069,-0.0098,-0.003151
0.002858,-0.010854,-0.001902
0.002328,-0.01231,-0.003462
0.001077,-0.014141,-0.004807
-0.000691,-0.015123,-0.004055
-0.003512,-0.014396,-0.003767
-0.003426,-0.013792,-0.004832
-0.001376,-0.016367,-0.005361
-0.000716,-0.019918,-0.005202
-0.001952,-0.020005,-0.004901
-0.003048,-0.017974,-0.004809
-0.003385,-0.018751,-0.003737
-0.002147,-0.019534,-0.00228
-0.001294,-0.018627,-0.000933
-0.001632,-0.016388,0.000635
-0.001093,-0.014269,0.001494
-0.000674,-0.012928,0.001874
-0.000644,-0.013527,0.001472
0.000118,-0.015521,0.001153
0.000397,-0.01641,-0.000543
-0.000325,-0.015528,-0.002458
-0.000779,-0.014998,-0.002162
-0.000849,-0.015239,-0.002146
-0.000495,-0.015786,-0.00371
0.000156,-0.01442,-0.004821
-6.8e-05,-0.014246,-0.004431
-0.001591,-0.013539,-0.003486
-0.001938,-0.010649,-0.00248
-0.002684,-0.007708,-0.000871
-0.004185,-0.005957,0.000815
-0.004263,-0.005199,0.001786
-0.00213,-0.006,0.001231
-6.6e-05,-0.007546,0.000191
1.6e-05,-0.007319,-0.001304
-0.000313,-0.006361,-0.002886
-0.000773,-0.00681,-0.004103
