ch_0,ch_1,ch_2
-0.023840910216677003,-0.0025477982035226887,-0.01893337866931688
-0.025425657440791838,-0.0014354036466102116,-0.021179610484978184
-0.025296445528510958,-0.0022910635379957967,-0.0241027901211055
-0.024433973521809094,-0.002179170905947103,-0.02433635017951019
-0.024181186745408922,-0.0018381672362011159,-0.022841601094114594
-0.02353416675759945,-0.0034084407616319368,-0.02270209188282024
-0.022219483071239665,-0.004847571744903689,-0.023409993445966393
-0.020941655748174526,-0.0037421582419483457,-0.024497207050444558
-0.020388830307638273,-0.0018852967968996381,-0.026006751795648597
-0.020305620637373067,-0.0019377127955522155,-0.025933612050721422
-0.02062342900899239,-0.0026348736810177797,-0.025064999135793187
-0.02164550642191898,-0.0028535221190395532,-0.023679182049818337
-0.021300471416907385,-0.004035866822960088,-0.02216846951341722
-0.02119687087542843,-0.004002404239145108,-0.020397952539497055
-0.023200362193165347,-0.002555862010922283,-0.021318062863429077
-0.026067151338793337,-0.0012169243746029679,-0.024114140614983626
-0.026536152290645987,-0.0006256139499782876,-0.02695625698834192
-0.02508033867343329,-0.0011378135695849778,-0.027821282856166363
-0.02434496855130419,-0.001335594674856111,-0.02768757076410111
-0.02284546644659713,-0.0010775263490359066,-0.027182621124666184
-0.020933741325279698,-0.001451100843041786,-0.025448287487961352
-0.021337713405955583,-0.0027955645691690734,-0.024729200958972797
-0.02329594462935347,-0.004279092991055222,-0.025479448595433496
-0.023365857487078756,-0.004832240847463254,-0.02628945185279008
-0.02236784166598227,-0.0037387769680208294,-0.024086761186481453
-0.023035721824271604,-0.0037212507777439896,-0.02186335768783465
-0.024416445739916526,-0.0047540065679640975,-0.02283024150528945
-0.025034367354237475,-0.006633368684560992,-0.024533606847398914
-0.02531305653974414,-0.006923949513293337,-0.02533293627493549
-0.025507153623038903,-0.006208514150785049,-0.025134604584309272
-0.02416311326669529,-0.005271263489703415,-0.02439014133415185
-0.022171430828166194,-0.0050244816520716995,-0.02433613917673938
-0.021379380996222608,-0.00576457796341856,-0.024662018404342234
-0.02072238021355588,-0.005470092673931504,-0.023633114324184135
-0.02012959521380253,-0.0030380576845345786,-0.02345237953704782
-0.020748457245645113,-0.0021749926872871583,-0.024201357518904842
-0.021843472495675087,-0.0044674097807728685,-0.022046806407161057
-0.021673688024748117,-0.006106577075115638,-0.02103866427205503
-0.021656356693711132,-0.004877080755250063,-0.02231090547866188
-0.02075724296446424,-0.003161833092235611,-0.023055117708281614
-0.018045722754322924,-0.0028076060516468715,-0.023579901608172804
-0.019119108401355334,-0.0024778780698397895,-0.02299141306139063
-0.021738354917033575,-0.0022043855096853804,-0.02211384526162874
-0.022192751202965155,-0.0017822022755353828,-0.021603704226436093
-0.02244170718768146,-0.0011608303793764208,-0.02162045711884275
-0.02307390604983084,-0.00041502923409098,-0.02209305966971442
-0.023270349629456177,-0.0005356252472665801,-0.02191520616179332
-0.023768883693264797,-0.0016728179161873413,-0.0218873919948237
-0.024754173864494078,-0.0031762151593284216,-0.02284355832671281
-0.025820001610554755,-0.0037963063732604496,-0.023857937776483595
-0.026025947590824217,-0.0035651514735945966,-0.023693759430898353
-0.02584639696578961,-0.003843924332613824,-0.024321023374795914
-0.025603529138606973,-0.0055486375458713155,-0.025710949557833374
-0.023182148652267642,-0.0058390633057570085,-0.02673467679414898
-0.02183804645028431,-0.00566243625144125,-0.02536634201533161
-0.02097327342198696,-0.006295776984188706,-0.023621747459401377
-0.020425572074600495,-0.006212447715370217,-0.022206868379726075
-0.020987361494917423,-0.005607862476608716,-0.02193241562054027
-0.022473279386758804,-0.005947468252998078,-0.022316011381917633
-0.02327169022464659,-0.006025466063874774,-0.021403180653578602
-0.023817105102352798,-0.005031795808463357,-0.020847332052653655
-0.024235794626292773,-0.0039432820813090075,-0.022401687601814047
-0.02486064659024123,-0.00356175974047801,-0.023769862309563905
-0.02629020127642434,-0.0038101554764580214,-0.02315588790224865
